speed	time
6	"2016-04-15 13:02:57,717"
6	"2016-04-15 13:02:58,739"
8	"2016-04-15 13:02:59,730"
10	"2016-04-15 13:03:00,750"
9	"2016-04-15 13:03:01,750"
9	"2016-04-15 13:03:02,749"
9	"2016-04-15 13:03:03,755"
8	"2016-04-15 13:03:04,779"
8	"2016-04-15 13:03:05,778"
7	"2016-04-15 13:03:06,788"
5	"2016-04-15 13:03:07,760"
5	"2016-04-15 13:03:08,799"
4	"2016-04-15 13:03:09,779"
1	"2016-04-15 13:03:10,781"
0	"2016-04-15 13:03:11,808"
0	"2016-04-15 13:03:12,770"
0	"2016-04-15 13:03:13,778"
0	"2016-04-15 13:03:14,792"
0	"2016-04-15 13:03:15,784"
0	"2016-04-15 13:03:16,779"
0	"2016-04-15 13:03:17,799"
0	"2016-04-15 13:03:18,779"
0	"2016-04-15 13:03:19,771"
0	"2016-04-15 13:03:20,770"
0	"2016-04-15 13:03:21,779"
0	"2016-04-15 13:03:22,760"
0	"2016-04-15 13:03:23,771"
0	"2016-04-15 13:03:24,786"
0	"2016-04-15 13:03:25,791"
0	"2016-04-15 13:03:26,819"
2	"2016-04-15 13:03:27,799"
6	"2016-04-15 13:03:28,801"
8	"2016-04-15 13:03:29,800"
11	"2016-04-15 13:03:30,799"
13	"2016-04-15 13:03:31,796"
14	"2016-04-15 13:03:32,791"
14	"2016-04-15 13:03:33,807"
13	"2016-04-15 13:03:34,809"
13	"2016-04-15 13:03:35,791"
12	"2016-04-15 13:03:36,815"
10	"2016-04-15 13:03:37,799"
8	"2016-04-15 13:03:38,805"
5	"2016-04-15 13:03:39,800"
3	"2016-04-15 13:03:40,820"
2	"2016-04-15 13:03:41,801"
1	"2016-04-15 13:03:42,797"
0	"2016-04-15 13:03:43,813"
0	"2016-04-15 13:03:44,790"
0	"2016-04-15 13:03:45,829"
0	"2016-04-15 13:03:46,811"
0	"2016-04-15 13:03:47,811"
0	"2016-04-15 13:03:48,816"
1	"2016-04-15 13:03:49,800"
0	"2016-04-15 13:03:50,801"
0	"2016-04-15 13:03:51,791"
0	"2016-04-15 13:03:52,791"
0	"2016-04-15 13:03:53,799"
0	"2016-04-15 13:03:54,781"
0	"2016-04-15 13:03:55,822"
0	"2016-04-15 13:03:56,801"
0	"2016-04-15 13:03:57,814"
0	"2016-04-15 13:03:58,802"
0	"2016-04-15 13:03:59,802"
0	"2016-04-15 13:04:00,800"
0	"2016-04-15 13:04:01,800"
0	"2016-04-15 13:04:02,799"
0	"2016-04-15 13:04:03,800"
0	"2016-04-15 13:04:04,781"
0	"2016-04-15 13:04:05,829"
0	"2016-04-15 13:04:06,792"
0	"2016-04-15 13:04:07,830"
0	"2016-04-15 13:04:08,819"
0	"2016-04-15 13:04:09,780"
0	"2016-04-15 13:04:10,791"
0	"2016-04-15 13:04:11,810"
0	"2016-04-15 13:04:12,790"
1	"2016-04-15 13:04:13,802"
0	"2016-04-15 13:04:14,800"
0	"2016-04-15 13:04:15,800"
0	"2016-04-15 13:04:16,823"
0	"2016-04-15 13:04:17,831"
0	"2016-04-15 13:04:18,832"
0	"2016-04-15 13:04:19,838"
0	"2016-04-15 13:04:20,810"
0	"2016-04-15 13:04:21,822"
0	"2016-04-15 13:04:22,832"
0	"2016-04-15 13:04:23,830"
0	"2016-04-15 13:04:24,840"
0	"2016-04-15 13:04:25,850"
0	"2016-04-15 13:04:26,831"
0	"2016-04-15 13:04:27,838"
0	"2016-04-15 13:04:28,841"
0	"2016-04-15 13:04:29,830"
0	"2016-04-15 13:04:30,831"
0	"2016-04-15 13:04:31,830"
0	"2016-04-15 13:04:32,832"
0	"2016-04-15 13:04:33,831"
0	"2016-04-15 13:04:34,846"
0	"2016-04-15 13:04:35,852"
0	"2016-04-15 13:04:36,851"
1	"2016-04-15 13:04:37,850"
1	"2016-04-15 13:04:38,852"
0	"2016-04-15 13:04:39,841"
0	"2016-04-15 13:04:40,828"
0	"2016-04-15 13:04:41,847"
0	"2016-04-15 13:04:42,830"
0	"2016-04-15 13:04:43,833"
0	"2016-04-15 13:04:44,860"
0	"2016-04-15 13:04:45,831"
0	"2016-04-15 13:04:46,863"
0	"2016-04-15 13:04:47,833"
0	"2016-04-15 13:04:48,847"
0	"2016-04-15 13:04:49,853"
0	"2016-04-15 13:04:50,860"
0	"2016-04-15 13:04:51,831"
0	"2016-04-15 13:04:52,869"
0	"2016-04-15 13:04:53,851"
0	"2016-04-15 13:04:54,853"
0	"2016-04-15 13:04:55,859"
0	"2016-04-15 13:04:56,874"
0	"2016-04-15 13:04:57,899"
0	"2016-04-15 13:04:58,871"
0	"2016-04-15 13:04:59,853"
0	"2016-04-15 13:05:00,856"
0	"2016-04-15 13:05:01,873"
1	"2016-04-15 13:05:02,853"
2	"2016-04-15 13:05:03,891"
0	"2016-04-15 13:05:04,877"
1	"2016-04-15 13:05:05,883"
2	"2016-04-15 13:05:06,888"
3	"2016-04-15 13:05:07,913"
3	"2016-04-15 13:05:08,888"
2	"2016-04-15 13:05:09,888"
3	"2016-04-15 13:05:10,912"
3	"2016-04-15 13:05:11,881"
4	"2016-04-15 13:05:12,877"
3	"2016-04-15 13:05:13,892"
3	"2016-04-15 13:05:14,871"
2	"2016-04-15 13:05:15,873"
1	"2016-04-15 13:05:16,881"
0	"2016-04-15 13:05:17,893"
0	"2016-04-15 13:05:18,881"
0	"2016-04-15 13:05:19,872"
0	"2016-04-15 13:05:20,881"
0	"2016-04-15 13:05:21,893"
0	"2016-04-15 13:05:22,911"
0	"2016-04-15 13:05:23,903"
0	"2016-04-15 13:05:24,903"
0	"2016-04-15 13:05:25,891"
0	"2016-04-15 13:05:26,899"
0	"2016-04-15 13:05:27,914"
0	"2016-04-15 13:05:28,912"
0	"2016-04-15 13:05:29,899"
0	"2016-04-15 13:05:30,911"
0	"2016-04-15 13:05:31,894"
0	"2016-04-15 13:05:32,892"
0	"2016-04-15 13:05:33,944"
0	"2016-04-15 13:05:34,879"
0	"2016-04-15 13:05:35,912"
0	"2016-04-15 13:05:36,935"
0	"2016-04-15 13:05:37,954"
0	"2016-04-15 13:05:38,921"
0	"2016-04-15 13:05:39,927"
0	"2016-04-15 13:05:40,919"
0	"2016-04-15 13:05:41,923"
0	"2016-04-15 13:05:42,951"
0	"2016-04-15 13:05:43,944"
0	"2016-04-15 13:05:44,940"
0	"2016-04-15 13:05:45,934"
0	"2016-04-15 13:05:46,924"
0	"2016-04-15 13:05:47,958"
0	"2016-04-15 13:05:48,952"
0	"2016-04-15 13:05:49,953"
0	"2016-04-15 13:05:50,943"
0	"2016-04-15 13:05:51,955"
0	"2016-04-15 13:05:52,932"
0	"2016-04-15 13:05:53,932"
0	"2016-04-15 13:05:54,932"
0	"2016-04-15 13:05:55,934"
0	"2016-04-15 13:05:56,932"
0	"2016-04-15 13:05:57,953"
0	"2016-04-15 13:05:58,952"
0	"2016-04-15 13:05:59,980"
0	"2016-04-15 13:06:00,973"
0	"2016-04-15 13:06:01,952"
0	"2016-04-15 13:06:02,960"
0	"2016-04-15 13:06:03,972"
0	"2016-04-15 13:06:04,995"
0	"2016-04-15 13:06:05,999"
0	"2016-04-15 13:06:06,993"
0	"2016-04-15 13:06:07,972"
0	"2016-04-15 13:06:08,973"
0	"2016-04-15 13:06:09,968"
0	"2016-04-15 13:06:10,972"
0	"2016-04-15 13:06:11,974"
0	"2016-04-15 13:06:12,992"
0	"2016-04-15 13:06:14,004"
0	"2016-04-15 13:06:14,982"
0	"2016-04-15 13:06:15,994"
0	"2016-04-15 13:06:16,984"
0	"2016-04-15 13:06:17,993"
0	"2016-04-15 13:06:19,004"
0	"2016-04-15 13:06:20,023"
0	"2016-04-15 13:06:21,014"
0	"2016-04-15 13:06:22,015"
0	"2016-04-15 13:06:23,012"
0	"2016-04-15 13:06:24,032"
0	"2016-04-15 13:06:25,034"
0	"2016-04-15 13:06:26,034"
0	"2016-04-15 13:06:27,032"
0	"2016-04-15 13:06:28,045"
0	"2016-04-15 13:06:29,013"
0	"2016-04-15 13:06:30,196"
0	"2016-04-15 13:06:31,013"
0	"2016-04-15 13:06:32,012"
0	"2016-04-15 13:06:33,016"
0	"2016-04-15 13:06:34,034"
0	"2016-04-15 13:06:35,037"
0	"2016-04-15 13:06:36,054"
0	"2016-04-15 13:06:37,073"
0	"2016-04-15 13:06:38,082"
0	"2016-04-15 13:06:39,114"
0	"2016-04-15 13:06:40,095"
0	"2016-04-15 13:06:41,091"
0	"2016-04-15 13:06:42,085"
0	"2016-04-15 13:06:43,083"
0	"2016-04-15 13:06:44,105"
0	"2016-04-15 13:06:45,112"
0	"2016-04-15 13:06:46,113"
0	"2016-04-15 13:06:47,113"
0	"2016-04-15 13:06:48,093"
0	"2016-04-15 13:06:49,113"
0	"2016-04-15 13:06:50,113"
0	"2016-04-15 13:06:51,113"
0	"2016-04-15 13:06:52,092"
0	"2016-04-15 13:06:53,116"
0	"2016-04-15 13:06:54,091"
0	"2016-04-15 13:06:55,094"
0	"2016-04-15 13:06:56,083"
0	"2016-04-15 13:06:57,103"
0	"2016-04-15 13:06:58,113"
0	"2016-04-15 13:06:59,115"
0	"2016-04-15 13:07:00,134"
0	"2016-04-15 13:07:01,105"
0	"2016-04-15 13:07:02,114"
0	"2016-04-15 13:07:03,113"
0	"2016-04-15 13:07:04,105"
0	"2016-04-15 13:07:05,126"
0	"2016-04-15 13:07:06,113"
0	"2016-04-15 13:07:07,153"
0	"2016-04-15 13:07:08,143"
0	"2016-04-15 13:07:09,136"
0	"2016-04-15 13:07:10,153"
0	"2016-04-15 13:07:11,203"
0	"2016-04-15 13:07:12,181"
0	"2016-04-15 13:07:13,175"
0	"2016-04-15 13:07:14,197"
0	"2016-04-15 13:07:15,185"
0	"2016-04-15 13:07:16,175"
0	"2016-04-15 13:07:17,213"
0	"2016-04-15 13:07:18,199"
0	"2016-04-15 13:07:19,208"
0	"2016-04-15 13:07:20,213"
0	"2016-04-15 13:07:21,205"
0	"2016-04-15 13:07:22,206"
0	"2016-04-15 13:07:23,205"
0	"2016-04-15 13:07:24,204"
0	"2016-04-15 13:07:25,214"
0	"2016-04-15 13:07:26,206"
0	"2016-04-15 13:07:27,185"
0	"2016-04-15 13:07:28,217"
0	"2016-04-15 13:07:29,206"
0	"2016-04-15 13:07:30,217"
0	"2016-04-15 13:07:31,214"
0	"2016-04-15 13:07:32,206"
0	"2016-04-15 13:07:33,194"
0	"2016-04-15 13:07:34,206"
0	"2016-04-15 13:07:35,200"
0	"2016-04-15 13:07:36,193"
0	"2016-04-15 13:07:37,195"
0	"2016-04-15 13:07:38,226"
0	"2016-04-15 13:07:39,214"
0	"2016-04-15 13:07:40,196"
0	"2016-04-15 13:07:41,215"
0	"2016-04-15 13:07:42,206"
0	"2016-04-15 13:07:43,222"
0	"2016-04-15 13:07:44,184"
0	"2016-04-15 13:07:45,184"
0	"2016-04-15 13:07:46,216"
